ActorId,obs_date,n_events_Sum_12M,AvgTone_Avg_12M,AvgTone_Max_12M,AvgTone_Min_12M,NumMentions_Sum_12M,NumMentions_Avg_12M,NumSources_Sum_12M,NumSources_Avg_12M,GoldsteinScale_Avg_12M,GoldsteinScale_Max_12M,GoldsteinScale_Min_12M
IDNGOV_JAKARTA,12/31/2015,1,-0.962962963,-0.962962963,-0.962962963,3,3,1,1,4,4,4
IDNGOV_SUSILO BAMBANG YUDHOYONO,12/31/2015,2,-6.753246753,-6.753246753,-6.753246753,4,2,2,1,2.35,2.8,1.9
IDNGOVBUS_INDONESIA,12/31/2015,2,2.662295953,2.675585284,2.649006623,4,2,4,2,0.4,0.4,0.4
IDNGOVMED_INDONESIA,12/31/2015,3,1.168483705,1.36286201,0.779727096,4,1,3,1,7.266666,7.4,7
IDNGOVMIL_INDONESIA,12/31/2015,2,-6.962280747,-6.753246753,-7.171314741,24,12,2,1,8,8,8
IDNJUD_INDONESIAN,12/31/2015,1,1.26227209,1.26227209,1.26227209,10,10,1,1,-4,-4,-4
IDNLEG_INDONESIA,12/31/2015,1,0.494568369,0.494568369,0.494568369,4,4,4,4,1.9,1.9,1.9
IDNMIL_INDONESIA,12/31/2015,11,0.978359301,4.977375566,-1.600793762,56,5,28,2,-0.818181,8,-10
IDNMIL_INDONESIAN,12/31/2015,3,0.501313777,0.765306122,0,32,10,10,3,-0.666666,4,-4
IDNMIL_SURABAYA,12/31/2015,1,1.962403619,1.962403619,1.962403619,20,20,1,1,0.4,0.4,0.4
IDNREL_INDONESIAN,12/31/2015,1,0.787401575,0.787401575,0.787401575,3,3,1,1,-2,-2,-2
IGO_ANTARCTIC TREATY,12/31/2015,3,0.093196645,0.093196645,0.093196645,6,2,3,1,2.466666,6,-2
IGO_INTERNATIONAL MARITIME ORGANIZATION,12/31/2015,18,-4.223106845,0.395778364,-7.739946953,126,7,33,1,2.888888,7.4,-0.4
IGO_LA FRANCOPHONIE,12/31/2015,1,6.684491979,6.684491979,6.684491979,8,8,1,1,7,7,7
IGO_OBSERVERS IN,12/31/2015,61,-3.978563878,1.590909091,-10.40723982,1506,24,214,3,-0.540983,10,-10
IGO_ORGANISATION FOR SECURITY AND CO OPERATION IN EUROPE,12/31/2015,148,-0.67058356,3.337306317,-11.1627907,1289,8,271,1,2.989189,9,-10
IGO_ORGANISATION FOR SECURITY AND COOPERATION IN EUROPE,12/31/2015,166,-2.54676974,5.04587156,-13.92405063,2807,16,372,2,0.449397,10,-10
IGO_ORGANIZATION FOR SECURITY AND CO OPERATION IN EUROPE,12/31/2015,696,-1.748017693,5.544147844,-10.89673598,6800,9,1182,1,1.315948,10,-10
IGO_ORGANIZATION FOR SECURITY AND COOPERATION IN EUROPE,12/31/2015,1541,-2.53405646,4.683195592,-15.05376344,35537,23,6070,3,2.181829,10,-10
IGO_PEACEKEEPING TROOP,12/31/2015,18,-0.768117864,2.614379085,-4.164303694,280,15,47,2,6.122222,9,-5
IGOAFRAFU_AFRICAN UNION,12/31/2015,114,-2.265894242,5.035971223,-9.048080684,1211,10,158,1,1.873684,10,-7.2
IGOAFRAFU_AUPSC,12/31/2015,1,-4.24101549,-4.24101549,-4.24101549,20,20,2,2,-4,-4,-4
IGOAFRAFU_THE AU,12/31/2015,131,-3.281299791,9.073724008,-9.967845659,906,6,176,1,0.809923,8,-5
IGOAFRAFUGOV_AFRICAN UNION,12/31/2015,1,-1.477832512,-1.477832512,-1.477832512,5,5,1,1,-0.1,-0.1,-0.1
IGOAFRBUSCES_COMMON MARKET FOR EASTERN AND SOUTHERN AFRICA,12/31/2015,4,1.047649315,6.606606607,-4.90797546,31,7,4,1,2.05,3.4,0.4
IGOAFRDEVAFB_AFRICAN DEVELOPMENT BANK,12/31/2015,1,-2.178217822,-2.178217822,-2.178217822,2,2,1,1,0,0,0
IGOAFROAU_ORGANIZATION OF AFRICAN UNITY,12/31/2015,1,4.371584699,4.371584699,4.371584699,20,20,1,1,3.4,3.4,3.4
IGOAGR_FOOD AND AGRICULTURE ORGANIZATION,12/31/2015,83,1.052974566,9.756097561,-7.96460177,858,10,136,1,3.061445,8,-10
IGOAGRCOP_FOOD AND AGRICULTURE ORGANIZATION,12/31/2015,4,0.034153005,0.068306011,0,84,21,10,2,1,1,1
IGOAGRGOV_FOOD AND AGRICULTURE ORGANIZATION,12/31/2015,1,-3.893069515,-3.893069515,-3.893069515,20,20,2,2,3.4,3.4,3.4
IGOAGRICO_ICCO,12/31/2015,35,-2.245751941,4.471544715,-9.067992915,239,6,50,1,-2.234285,7,-10
IGOASABUS_ECONOMIC COOPERATION ORGANIZATION,12/31/2015,1,0.921658986,0.921658986,0.921658986,10,10,1,1,4,4,4
IGOASADEVADB_ASIAN DEVELOPMENT BANK,12/31/2015,27,0.893134574,2.543142598,-3.301886792,248,9,31,1,4.592592,8,-4.4
IGOBUSBIS_BANK FOR INTERNATIONAL SETTLEMENTS,12/31/2015,2,-5.797101449,-5.797101449,-5.797101449,20,10,2,1,1,1,1
IGOBUSGOE_GROUP OF EIGHT,12/31/2015,29,-1.74156025,6.4,-9.787234043,337,11,49,1,-0.217241,3.4,-10
IGOBUSGOECVL_GROUP OF EIGHT,12/31/2015,2,1.6,1.6,1.6,20,10,2,1,2.35,2.8,1.9
IGOBUSGOS_GROUP OF SEVEN,12/31/2015,171,-1.942275352,5.704697987,-10.63829787,4689,27,819,4,0.867251,7.4,-10
IGOBUSGOSGOV_GROUP OF SEVEN,12/31/2015,4,-1.36033805,-1.076320939,-2.212389381,18,4,4,1,3.25,4,1
IGOBUSIMF_DOMINIQUE STRAUSS KAHN,12/31/2015,12,0.601419926,2.397260274,-4.253308129,75,6,14,1,-0.683333,3.4,-5
IGOBUSIMF_INTERNATIONAL MONETARY FUND,12/31/2015,1340,-1.334198463,7.577311468,-11.95652174,22319,16,3252,2,3.335223,10,-10
IGOBUSIMFELI_INTERNATIONAL MONETARY FUND,12/31/2015,2,-0.441110752,0.687285223,-1.569506726,6,3,2,1,0,0,0
IGOBUSIMFGOV_INTERNATIONAL MONETARY FUND,12/31/2015,1,-3.47826087,-3.47826087,-3.47826087,3,3,1,1,7,7,7
IGOBUSIMFJUD_DOMINIQUE STRAUSS KAHN,12/31/2015,1,1.587301587,1.587301587,1.587301587,6,6,1,1,0,0,0
IGOBUSOPC_OPEC,12/31/2015,44,-1.407152463,3.307086614,-7.268722467,853,19,121,2,0.975,7.4,-10
IGOBUSOPCDEV_OFID,12/31/2015,1,2.135258359,2.135258359,2.135258359,20,20,1,1,7.4,7.4,7.4
IGOBUSOPCLEG_OPEC,12/31/2015,2,2.693602694,2.693602694,2.693602694,10,5,2,1,0.2,0.4,0
IGOBUSPRC_PARIS CLUB,12/31/2015,1,-2.702702703,-2.702702703,-2.702702703,2,2,1,1,3,3,3
IGOBUSWTO_WORLD TRADE ORGANISATION,12/31/2015,7,-0.703824058,1.058201058,-4.42804428,54,7,7,1,3.242857,4,1.9
IGOBUSWTO_WORLD TRADE ORGANIZATION,12/31/2015,36,-0.671935328,2.854230377,-5.924170616,322,8,50,1,3.116666,8,-5
IGOBUSWTOCOP_WORLD TRADE ORGANIZATION,12/31/2015,2,0.32,0.32,0.32,10,5,2,1,2.5,2.5,2.5
IGOBUSWTOGOV_PASCAL LAMY,12/31/2015,1,-4.225352113,-4.225352113,-4.225352113,10,10,1,1,3,3,3
IGOBUSWTOGOV_WORLD TRADE ORGANISATION,12/31/2015,2,-2.496878901,-2.496878901,-2.496878901,2,1,2,1,4,4,4
IGOBUSWTOOPP_WORLD TRADE ORGANIZATION,12/31/2015,1,-5.571293673,-5.571293673,-5.571293673,10,10,1,1,-10,-10,-10
IGOCAS_SHANGHAI COOPERATION ORGANIZATION,12/31/2015,3,-1.901427396,2.524698134,-4.114490161,18,6,9,3,3.466666,4,3.2
IGOCASCIS_COMMONWEALTH OF INDEPENDENT STATES,12/31/2015,43,-0.674058987,3.370786517,-8.060453401,281,6,57,1,4.272093,9,-9.5
IGOCOP_ORGANIZATION FOR SECURITY AND COOPERATION IN EUROPE,12/31/2015,6,-8.258258258,-8.258258258,-8.258258258,14,2,6,1,-2,-2,-2
IGOCOPITP_INTERNATIONAL CRIMINAL POLICE ORGANIZATION,12/31/2015,4,-3.606657707,-3.403254452,-4.21686747,26,6,7,1,-0.5,1,-2
IGOCOPITP_INTERPOL,12/31/2015,317,-4.240544389,2.936857562,-12.35955056,2241,7,418,1,-1.587066,7,-10
IGOCOPITPGOV_INTERPOL,12/31/2015,9,-8.803074068,-5.109489051,-11.95652174,42,4,9,1,3.888888,6,-2
IGOCOPITPMED_INTERPOL,12/31/2015,6,-1.134865228,1.747334132,-2.573529412,45,7,10,1,3.333333,8,-4
IGOCRB_CARIBBEAN COMMUNITY,12/31/2015,2,1.233452339,5.405405405,-2.938500728,18,9,2,1,5.2,7,3.4
IGOCZE_CZECH REPUBLIC,12/31/2015,1,-2.387267905,-2.387267905,-2.387267905,2,2,1,1,-5,-5,-5
IGOCZE_PRAGUE,12/31/2015,2,-2.387267905,-2.387267905,-2.387267905,2,1,2,1,-5,-5,-5
IGODEVIAD_IGAD,12/31/2015,3,2.461538462,3.692307692,0,12,4,3,1,2.9,4,1.9
IGOEAFEAC_EAST AFRICAN COMMUNITY,12/31/2015,8,0.897061874,1.448525608,0.377172844,32,4,8,1,3.325,4,0.4
IGOEURBUSEFT_EUROPEAN FREE TRADE ASSOCIATION,12/31/2015,1,2.935986398,2.935986398,2.935986398,40,40,2,2,2.8,2.8,2.8
IGOEURCOE_COUNCIL OF EUROPE,12/31/2015,518,-1.10705174,7.8125,-11.97916667,4452,8,687,1,0.869111,10,-10
IGOEURCOECHRPRO_COUNCIL OF EUROPE,12/31/2015,4,0.521546092,2.487135506,-1.444043321,30,7,4,1,1.175,2.8,0
IGOEURCOEGOV_COUNCIL OF EUROPE,12/31/2015,5,0.558659218,0.558659218,0.558659218,15,3,5,1,1,1,1
IGOEURCOEMED_COUNCIL OF EUROPE,12/31/2015,2,-0.398414781,-0.396829563,-0.4,40,20,3,1,7,7,7
IGOEURCOEREL_COUNCIL OF EUROPE,12/31/2015,5,-0.888930535,2.801724138,-1.811594203,25,5,5,1,1.3,2.5,1
IGOEURDEVEBR_EUROPEAN BANK FOR RECONSTRUCTION AND DEVELOPMENT,12/31/2015,214,0.418742195,5.454545455,-11.23595506,1741,8,274,1,4.252336,8,-5
IGOEURDEVEBR_THOMAS MIROW,12/31/2015,1,0,0,0,8,8,1,1,0,0,0
IGOEURDEVEBRGOV_EUROPEAN BANK FOR RECONSTRUCTION AND DEVELOPMENT,12/31/2015,1,3.409090909,3.409090909,3.409090909,5,5,1,1,3.4,3.4,3.4
IGOEUREEC_EUROPEAN COMMISSION,12/31/2015,3354,-1.269107553,8.813559322,-12.55813953,39074,11,5660,1,2.902116,10,-10
IGOEUREEC_EUROPEAN PARLIAMENT,12/31/2015,1147,-0.963145065,7.006369427,-12.60744986,10870,9,1955,1,1.536094,10,-10
IGOEUREEC_EUROPEAN UNION,12/31/2015,1437,-2.732178264,6.831734509,-14.38356164,34494,24,5018,3,1.906958,10,-10
IGOEUREEC_HELEN CAMPBELL,12/31/2015,2,2.863961814,2.863961814,2.863961814,20,10,2,1,1,1,1
IGOEUREEC_THE EU,12/31/2015,10575,-1.849229323,12.14665033,-15.46961326,158680,15,24207,2,1.940945,10,-10
IGOEUREEC_THE EUROPEAN UNION,12/31/2015,6058,-2.08748991,12.14665033,-14.17910448,104623,17,17952,2,1.841251,10,-10
IGOEUREEC_WESTERN EUROPEAN UNION,12/31/2015,7,-2.102393196,-1.5625,-2.69058296,154,22,32,4,3.157142,8,1.9
IGOEUREECBUS_EUROPEAN COMMISSION,12/31/2015,2,1.111486486,1.111486486,1.111486486,26,13,4,2,5.2,7.4,3
IGOEUREECBUS_EUROPEAN UNION,12/31/2015,47,-4.477196653,2.608695652,-9.895833333,202,4,47,1,0.046808,7.4,-10
IGOEUREECBUS_THE EU,12/31/2015,11,2.069368197,3.424657534,-0.893997446,67,6,13,1,-1.954545,5,-6.5
IGOEUREECBUS_THE EUROPEAN UNION,12/31/2015,5,-0.789473684,-0.789473684,-0.789473684,11,2,5,1,2,5,0
IGOEUREECCOP_EUROPEAN COMMISSION,12/31/2015,4,-0.746268657,-0.746268657,-0.746268657,20,5,4,1,7,7,7
IGOEUREECCOP_EUROPEAN UNION,12/31/2015,10,-0.01767735,2.797202797,-1.496598639,29,2,10,1,1.88,3.4,-7.2
IGOEUREECCOP_THE EU,12/31/2015,5,-0.67477104,0.627099664,-2.971053702,35,7,6,1,-0.68,4,-7.2
IGOEUREECCOP_THE EUROPEAN UNION,12/31/2015,2,-1.363636364,-1.363636364,-1.363636364,10,5,2,1,7.4,7.4,7.4
IGOEUREECCVL_EUROPEAN UNION,12/31/2015,3,-4.58510882,-3.733333333,-6.288659794,14,4,3,1,0.233333,2.8,-4
IGOEUREECCVL_THE EU,12/31/2015,45,-2.781902281,3.544264095,-9.884319459,1224,27,224,4,1.682222,7.4,-4.4
IGOEUREECCVL_THE EUROPEAN UNION,12/31/2015,15,-1.267509112,5.072463768,-7.161921708,151,10,50,3,0.72,7.4,-4
IGOEUREECEDU_THE EU,12/31/2015,3,0.169204738,0.507614213,0,18,6,3,1,2.266666,3.4,0
IGOEUREECELI_EUROPEAN COMMISSION,12/31/2015,6,2.27456226,5.025125628,0.71942446,29,4,6,1,1,7,-4
IGOEUREECGOV_EUROPEAN COMMISSION,12/31/2015,544,-2.734465174,5.128205128,-12.22996992,7670,14,1398,2,2.533639,7.4,-5
IGOEUREECGOV_EUROPEAN PARLIAMENT,12/31/2015,83,-2.021210117,4.335260116,-8.609846756,552,6,108,1,1.104819,8,-7
IGOEUREECGOV_EUROPEAN UNION,12/31/2015,219,-1.351504384,6.910039113,-9.458892888,7640,34,875,3,1.074885,7.4,-10
IGOEUREECGOV_THE EU,12/31/2015,215,-1.441978987,7.575757576,-11.34751773,3583,16,517,2,1.181395,8,-10
IGOEUREECGOV_THE EUROPEAN UNION,12/31/2015,75,-0.509879668,7.058823529,-7.766990291,585,7,85,1,1.861333,8,-10
IGOEUREECGOVAGR_THE EU,12/31/2015,1,-4.411764706,-4.411764706,-4.411764706,10,10,1,1,1,1,1
IGOEUREECGOVMIL_THE EU,12/31/2015,14,-3.039808844,3.018867925,-6.208425721,1138,81,200,14,1.128571,2.8,1
IGOEUREECLAB_THE EU,12/31/2015,2,-4.174714309,-1.315789474,-7.033639144,16,8,2,1,0,0,0
IGOEUREECLEG_EUROPEAN COMMISSION,12/31/2015,8,-2.53164557,-2.53164557,-2.53164557,32,4,8,1,7,7,7
IGOEUREECLEG_EUROPEAN UNION,12/31/2015,9,-5.345648987,4.553901479,-9.33129766,481,53,148,16,1.833333,4,0
IGOEUREECLEG_THE EU,12/31/2015,65,-2.374432113,3.21969697,-12.10304328,436,6,76,1,2.196923,8,-5
IGOEUREECLEG_THE EUROPEAN UNION,12/31/2015,34,-1.213730785,3.100775194,-6.904231626,198,5,38,1,1.964705,8,-10
IGOEUREECMED_EUROPEAN COMMISSION,12/31/2015,10,-4.446506392,0.759013283,-5.917159763,40,4,10,1,0.6,7,-4.4
IGOEUREECMED_EUROPEAN PARLIAMENT,12/31/2015,5,-3.513513514,-3.513513514,-3.513513514,25,5,5,1,3.48,4,3
IGOEUREECMED_EUROPEAN UNION,12/31/2015,1,0,0,0,10,10,1,1,3.4,3.4,3.4
IGOEUREECMED_THE EU,12/31/2015,3,-2.71204259,-0.374531835,-4.642166344,11,3,3,1,-1,7,-10
IGOEUREECMIL_EUROPEAN UNION,12/31/2015,15,-3.976972173,-0.913242009,-8.986175115,162,10,25,1,2.253333,4,0
IGOEUREECMIL_THE EU,12/31/2015,51,-0.618272496,3.947368421,-9.417040359,439,8,72,1,-0.75098,7.4,-7.2
IGOEUREECMIL_THE EUROPEAN UNION,12/31/2015,15,-1.990647127,4,-11.14369501,59,3,15,1,3.493333,7.4,-10
IGOEUREECPTY_EUROPEAN UNION,12/31/2015,6,-4.126651782,-1.055408971,-6.506632975,84,14,20,3,-1.833333,7,-5
IGOEUREECPTY_THE EU,12/31/2015,3,4.683195592,4.683195592,4.683195592,8,2,3,1,0,0,0
IGOEUREECREF_EUROPEAN UNION,12/31/2015,11,-5.744601082,-4.502541757,-11.26760563,5256,477,230,20,1.272727,3,-6.5
IGOEUREECREF_THE EU,12/31/2015,27,-5.32861456,-2.971768202,-6.751054852,229,8,30,1,0.337037,3.4,-6.5
IGOEUREECREF_THE EUROPEAN UNION ,12/31/2015,5,-6.85790478,-4.227212682,-7.901907357,35,7,5,1,3.28,7.4,0
IGOEUREECREL_EUROPEAN UNION,12/31/2015,1,-5.925925926,-5.925925926,-5.925925926,3,3,1,1,-4,-4,-4
IGOEUREECREL_THE EU,12/31/2015,4,-1.995305164,-1.995305164,-1.995305164,8,2,4,1,-10,-10,-10
IGOEUREECSPY_THE EU,12/31/2015,2,-1.860465116,-1.860465116,-1.860465116,20,10,2,1,7,7,7
IGOEURSCE_OSCE,12/31/2015,5584,-1.984743801,8.163265306,-19.56521739,77016,13,11163,1,0.752972,10,-10
IGOEURSCECOP_OSCE,12/31/2015,22,-5.881860761,1.918976546,-9.567901235,218,9,26,1,-0.968181,2.8,-2
IGOEURSCECRM_OSCE,12/31/2015,3,-2.693210954,-2.469135802,-3.141361257,20,6,3,1,-2,-2,-2
IGOEURSCECVL_OSCE,12/31/2015,8,-1.554806407,-0.11148272,-2.567760342,38,4,8,1,3.125,9,-2
IGOEURSCEGOV_OSCE,12/31/2015,104,-1.852031646,3.765690377,-8.163265306,754,7,139,1,4.153846,8,-7.2
IGOEURSCEHLH_OSCE,12/31/2015,1,-4.09556314,-4.09556314,-4.09556314,2,2,1,1,-10,-10,-10
IGOEURSCEHRI_OSCE,12/31/2015,1,-2.512562814,-2.512562814,-2.512562814,2,2,1,1,-2,-2,-2
IGOEURSCELAB_OSCE,12/31/2015,5,-1.715121017,2.277904328,-2.873563218,50,10,5,1,-1.68,-0.4,-2
IGOEURSCELEG_OSCE,12/31/2015,78,-1.968040478,2.75862069,-7.777777778,595,7,101,1,1.117948,8,-10
IGOEURSCEMED_OSCE,12/31/2015,24,-3.519353384,3.265306122,-8.641975309,172,7,26,1,1.516666,7,-2
IGOEURSCEUAF_OSCE,12/31/2015,2,-2.748691099,-2.748691099,-2.748691099,4,2,2,1,1,4,-2
IGOGOV_ORGANIZATION FOR SECURITY AND COOPERATION IN EUROPE,12/31/2015,5,-4.189665666,1.52173913,-6.222222222,14,2,5,1,0.2,7,-7
IGOHRI_HUMAN RIGHTS ORGANIZATION,12/31/2015,1,-3.990610329,-3.990610329,-3.990610329,7,7,1,1,5,5,5
IGOIGC_INTERNATIONAL GRAINS COUNCIL,12/31/2015,3,-1.069518717,0,-3.20855615,20,6,3,1,4.266666,6.4,0
IGOJUDICC_INTERNATIONAL CRIMINAL COURT,12/31/2015,465,-3.712679404,5.434782609,-15.12605042,3480,7,603,1,1.403225,10,-10
IGOJUDICC_SANG HYUN SONG,12/31/2015,2,-2.94277521,0.277777778,-6.163328197,11,5,2,1,-0.8,3.4,-5
IGOKOR_SEOUL,12/31/2015,4,2.713987474,2.713987474,2.713987474,20,5,4,1,-5,-5,-5
IGOLEG_PARLIAMENTARIANS FOR GLOBAL ACTION,12/31/2015,2,-2.064220183,-2.064220183,-2.064220183,10,5,2,1,-5,-5,-5
IGOLEGIPU_INTER PARLIAMENTARY UNION,12/31/2015,30,2.389010761,7.915567282,-8.646616541,171,5,34,1,2.793333,7,-2
IGOMEAARL_ARAB LEAGUE,12/31/2015,71,1.317888236,4.333333333,-9.6,2870,40,518,7,2.405633,7,-2
IGOMEAARLGOV_ARAB LEAGUE,12/31/2015,1,-2.391759777,-2.391759777,-2.391759777,1,1,1,1,4,4,4
IGOMED_INTERNATIONAL TELECOMMUNICATIONS UNION,12/31/2015,1,0.967117988,0.967117988,0.967117988,6,6,1,1,4,4,4
IGOMOS_ORGANIZATION OF THE ISLAMIC CONFERENCE,12/31/2015,2,-7.013428016,-6.836902801,-7.189953232,32,16,3,1,3,3,3
IGOMOSDEVIDB_ISLAMIC DEVELOPMENT BANK,12/31/2015,1,3.950617284,3.950617284,3.950617284,10,10,1,1,3.4,3.4,3.4
IGONAMDEV_INTER AMERICAN DEVELOPMENT BANK,12/31/2015,1,3.706449222,3.706449222,3.706449222,2,2,1,1,7.4,7.4,7.4
IGOPGSGCC_GULF COOPERATION COUNCIL,12/31/2015,59,0.291007057,2.662406816,-6.564748201,183,3,59,1,6.457627,8,1
IGOREFIOM_INTERNATIONAL ORGANIZATION FOR MIGRATION,12/31/2015,443,-4.580967781,4.848484848,-9.457914228,5849,13,976,2,2.487584,8,-9.5
IGOREFIOMMED_INTERNATIONAL ORGANIZATION FOR MIGRATION,12/31/2015,3,-8.365456741,-5.5387714,-10.31390135,10,3,3,1,0.4,0.4,0.4
IGOSAFSAD_SADC,12/31/2015,4,-3.028169014,-2.112676056,-3.333333333,14,3,4,1,-2.75,3.4,-7.2
IGOSASSAA_SAARC,12/31/2015,6,3.254466144,5.747126437,1.310043668,26,4,6,1,3.066666,6.4,0
IGOSASSAA_SOUTH ASIAN ASSOCIATION,12/31/2015,1,-0.992555831,-0.992555831,-0.992555831,2,2,1,1,-0.1,-0.1,-0.1
IGOSCN_NORDIC COUNCIL,12/31/2015,1,1.724137931,1.724137931,1.724137931,10,10,1,1,4,4,4
IGOSEAASN_ASEAN,12/31/2015,57,1.288471195,6.810631229,-7.459207459,367,6,64,1,1.929824,7,-5
IGOSEAASN_ASEAN COUNTRIES,12/31/2015,11,0.272575109,1.623376623,-1.608579088,142,12,17,1,0.827272,3,-2
IGOSEAASN_ASSOCIATION OF SOUTH EAST ASIAN NATIONS,12/31/2015,1,-3.058823529,-3.058823529,-3.058823529,10,10,1,1,1.9,1.9,1.9
IGOSEAASN_ASSOCIATION OF SOUTHEAST ASIAN NATIONS,12/31/2015,24,-0.020298708,3.571428571,-2.843601896,112,4,27,1,3.3,7,1
IGOSEAASNCVL_ASEAN,12/31/2015,1,5.48408937,5.48408937,5.48408937,1,1,1,1,4,4,4
IGOSEAASNGOV_ASEAN,12/31/2015,6,4.521276596,4.521276596,4.521276596,40,6,6,1,1.9,2.8,1
IGOSEAASNGOVMED_ASEAN,12/31/2015,1,2.505694761,2.505694761,2.505694761,2,2,1,1,4,4,4
IGOUKR_UKRAINE,12/31/2015,5,-4.26088235,2.333333333,-7.789855072,509,101,53,10,1.48,4,-2
IGOUNO_DPKO,12/31/2015,2,-3.169809207,-2.792321117,-3.547297297,6,3,2,1,3.4,3.4,3.4
IGOUNO_GAMBARI,12/31/2015,4,-0.270635995,-0.270635995,-0.270635995,19,4,4,1,-0.5,4,-5
IGOUNO_THE SECURITY COUNCIL,12/31/2015,613,-1.846067865,10.95890411,-11.14982578,7337,11,1163,1,0.66411,9,-10
IGOUNO_THE UN,12/31/2015,2512,-2.523425316,11.11111111,-14.06844106,27150,10,4113,1,1.219864,9,-10
IGOUNO_UN BODIES,12/31/2015,3,-3.837752586,-1.50462963,-5.004314064,15,5,3,1,2,4,1
IGOUNO_UN DEPARTMENT OF PEACEKEEPING OPERATIONS,12/31/2015,1,5.323193916,5.323193916,5.323193916,4,4,1,1,4,4,4
IGOUNO_UN ENVOY,12/31/2015,41,-2.93870088,8.064516129,-10.80092206,292,7,85,2,1.239024,7,-10
IGOUNO_UN GENERAL ASSEMBLY,12/31/2015,76,-2.819966733,4.402515723,-9.482758621,592,7,93,1,1.139473,7,-10
IGOUNO_UN MISSION,12/31/2015,24,-1.688006838,4.135338346,-6.976744186,289,12,48,2,2.820833,7,-10
IGOUNO_UN MISSION IN SUDAN,12/31/2015,2,-2.485210581,-2.485210581,-2.485210581,4,2,2,1,-9.2,-9.2,-9.2
IGOUNO_UN RESIDENT,12/31/2015,4,1.404635928,5.89569161,-3.086419753,30,7,4,1,2.55,3.4,0
IGOUNO_UN SECURITY COUNCIL,12/31/2015,307,-1.081748976,8.695652174,-12.68292683,3329,10,466,1,2.107491,9,-10
IGOUNO_UNITED NATIONS,12/31/2015,3022,-2.125780546,8.937659033,-17.30769231,41730,13,7359,2,0.989708,10,-10
IGOUNO_UNITED NATIONS MONITOR,12/31/2015,1,-2.688172043,-2.688172043,-2.688172043,20,20,4,4,-10,-10,-10
IGOUNO_UNITED NATIONS SECRETARIAT,12/31/2015,2,2.857142857,2.857142857,2.857142857,10,5,2,1,4.7,6,3.4
IGOUNO_UNSC,12/31/2015,56,-2.171996337,3.836317136,-9.652002626,832,14,106,1,0.026785,10,-8
IGOUNOAGRFAO_UNITED NATIONS FOOD AND AGRICULTURE ORGANIZATION,12/31/2015,18,1.501079029,5,-0.95714487,166,9,23,1,3.644444,7,1
IGOUNOAIE_INTERNATIONAL ENERGY AGENCY,12/31/2015,7,-2.558480247,2.083333333,-6.666666667,18,2,7,1,-3.6,0,-7.2
IGOUNOBUS_INTERNATIONAL CIVIL AVIATION ORGANIZATION,12/31/2015,38,-2.216356033,4.020100503,-6.432748538,627,16,97,2,2.357894,8,-5
IGOUNOBUS_WORLD TOURISM ORGANIZATION,12/31/2015,4,-1.452355116,-1.136363636,-1.768346596,25,6,4,1,3.175,4,1.9
IGOUNOCHR_THE UN,12/31/2015,12,-2.897524782,-0.421940928,-7.742782152,560,46,79,6,6,7,3
IGOUNOCOP_THE UN,12/31/2015,1,-1.739130435,-1.739130435,-1.739130435,5,5,1,1,4,4,4
IGOUNOCOP_UNITED NATIONS,12/31/2015,7,1.612903226,1.612903226,1.612903226,35,5,7,1,6.142857,7,1
IGOUNOCRM_UNITED NATIONS,12/31/2015,7,-7.047933723,-6.306990881,-8.304075835,288,41,25,3,3.4,3.4,3.4
IGOUNOCVL_THE UN,12/31/2015,19,-2.025379051,5.89569161,-5.277401894,70,3,19,1,4.989473,8,0
IGOUNOCVL_UNITED NATIONS,12/31/2015,5,4.95274931,5.447470817,4.449312994,39,7,7,1,7.12,7.4,6
IGOUNODEV_UNDP,12/31/2015,129,0.744215075,8.547008547,-10.78947368,1383,10,138,1,3.453488,8.3,-4
IGOUNODEV_UNESCAP,12/31/2015,1,-2.581521739,-2.581521739,-2.581521739,3,3,1,1,-0.4,-0.4,-0.4
IGOUNODEV_UNESCO,12/31/2015,356,0.901307775,8.872901679,-12.14953271,5608,15,1114,3,1.950561,8,-10
IGOUNODEVCOP_UNDP,12/31/2015,5,-2.045020151,2.229299363,-6.873614191,22,4,5,1,3.66,8.3,1.9
IGOUNODEVGOV_UNESCO,12/31/2015,37,1.506858609,8.835341365,-4.651162791,262,7,53,1,2.972972,7,-2
IGOUNODEVLEG_UNDP,12/31/2015,11,1.24768196,1.519394513,0.733944954,98,8,16,1,1.8,6,0
IGOUNODEVWBK_WORLD BANK,12/31/2015,547,0.911336572,9.039548023,-11.88118812,7438,13,968,1,3.991224,8,-10
IGOUNODEVWBKELI_WORLD BANK,12/31/2015,4,0,0,0,4,1,4,1,1,1,1
IGOUNODEVWBKGOV_WORLD BANK,12/31/2015,7,-0.559584002,0,-0.938967136,73,10,8,1,-1.028571,7.4,-10
IGOUNODEVWBKLEG_WORLD BANK,12/31/2015,4,1.883076826,1.95346483,1.812688822,12,3,6,1,2.35,2.8,1.9
IGOUNOENV_INTERGOVERNMENTAL PANEL ON CLIMATE CHANGE,12/31/2015,25,-2.465441679,2.371541502,-3.436018957,117,4,25,1,1.256,2.8,-5
IGOUNOGOV_THE SECURITY COUNCIL,12/31/2015,18,-1.210153349,1.782178218,-5.306122449,85,4,18,1,0.944444,7,-7.2
IGOUNOGOV_THE UN,12/31/2015,985,-1.573604394,8.823529412,-10.8,10098,10,1454,1,2.515939,9,-10
